4.832926467770377044e-01,2.533075222849074937e-01,6.935103531827419010e-02,1.490904984100087372e-01,5.168674777090314088e-01,4.575235610322506141e-01,2.764483619477234311e-01,1.680620931287567510e-01,1.496464059782111333e-01,5.028654423981187005e-01,-1.500196576844965213e+00,-1.532773532501574554e+00,-9.989952139347242355e-01
9.982271367223700953e-02,7.045141676394438557e-01,8.343784211240535820e-01,8.982672466238424136e-02,2.912528525830392345e-01,9.061128884936352212e-02,6.031778846060514843e-01,7.924959015209190882e-01,8.750692206421654962e-02,2.860165614702611658e-01,2.856197248279627732e-01,2.776445730148666136e-01,5.773990856865557353e-01
-5.441245332928866141e+00,7.161623698405410465e-01,-3.242041307310286058e+00,-6.595381157677274730e-01,-2.896919341492618649e+00,3.392273326107772657e+00,1.157349466019763407e+00,-4.373557988103754290e+00,3.460771682949309813e+00,-2.647592470462034608e+00,5.180423568690737390e-01,9.862891335030857576e+00,1.067595103898905107e+00
